InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
557644,23121,PACK OF 6 COCKTAIL PARASOL STRAWS,1,2011-06-21 17:06:00,1.25,,United Kingdom
578808,23353,6 GIFT TAGS VINTAGE CHRISTMAS ,8,2011-11-25 13:23:00,0.83,16327.0,United Kingdom
540364,20828,GLITTER BUTTERFLY CLIPS,1,2011-01-06 16:03:00,2.55,14505.0,United Kingdom
575051,22071,SMALL WHITE RETROSPOT MUG IN BOX ,2,2011-11-08 12:14:00,3.75,15957.0,United Kingdom
560036,23202,JUMBO BAG VINTAGE LEAF,10,2011-07-14 13:51:00,2.08,14911.0,EIRE
546644,22441,GROW YOUR OWN BASIL IN ENAMEL MUG,8,2011-03-15 13:28:00,2.1,15932.0,United Kingdom
579834,22299,PIG KEYRING WITH LIGHT & SOUND ,48,2011-11-30 16:09:00,1.25,17288.0,United Kingdom
553061,22522,CHILDS GARDEN FORK BLUE ,3,2011-05-13 11:12:00,0.85,17238.0,United Kingdom
545302,22938,CUPCAKE LACE PAPER SET 6,9,2011-03-01 12:46:00,1.95,14506.0,United Kingdom
561209,22558,CLOTHES PEGS RETROSPOT PACK 24 ,1,2011-07-25 16:57:00,3.29,,United Kingdom
566311,85150,LADIES & GENTLEMEN METAL SIGN,18,2011-09-12 09:41:00,2.55,15980.0,United Kingdom
579489,23357,HOT WATER BOTTLE SEX BOMB,4,2011-11-29 15:22:00,4.95,16775.0,United Kingdom
556104,21212,PACK OF 72 RETROSPOT CAKE CASES,24,2011-06-08 16:34:00,0.55,13875.0,United Kingdom
541683,21988,PACK OF 6 SKULL PAPER PLATES,6,2011-01-20 15:01:00,0.85,14085.0,United Kingdom
543801,79066K,RETRO MOD TRAY,3,2011-02-13 11:52:00,0.85,17811.0,United Kingdom
577508,23337,EGG FRYING PAN MINT ,2,2011-11-20 12:45:00,2.08,18127.0,United Kingdom
575754,20726,LUNCH BAG WOODLAND,1,2011-11-11 10:43:00,1.65,17295.0,United Kingdom
539491,22333,RETROSPOT PARTY BAG + STICKER SET,2,2010-12-20 10:09:00,1.65,14646.0,Netherlands
564256,84991,60 TEATIME FAIRY CAKE CASES,12,2011-08-24 10:45:00,0.55,14796.0,United Kingdom
559342,23065,LARGE DECO JEWELLERY STAND,3,2011-07-07 16:59:00,12.5,14493.0,United Kingdom
537666,22649,STRAWBERRY FAIRY CAKE TEAPOT,2,2010-12-07 18:36:00,11.02,,United Kingdom
552249,21922,UNION STRIPE WITH FRINGE  HAMMOCK,1,2011-05-06 19:53:00,7.95,12748.0,United Kingdom
562129,48187,DOORMAT NEW ENGLAND,4,2011-08-03 09:09:00,7.95,13186.0,United Kingdom
561969,22282,12 EGG HOUSE PAINTED WOOD,1,2011-08-01 13:31:00,12.75,17757.0,United Kingdom
566599,21733,RED HANGING HEART T-LIGHT HOLDER,2,2011-09-13 15:37:00,2.95,15998.0,United Kingdom
578255,22210,WOOD STAMP SET BEST WISHES,32,2011-11-23 12:58:00,0.83,14675.0,United Kingdom
541516,22263,FELT EGG COSY LADYBIRD ,3,2011-01-18 17:34:00,0.79,,United Kingdom
577485,21975,PACK OF 60 DINOSAUR CAKE CASES,2,2011-11-20 11:56:00,0.55,16360.0,United Kingdom
C579926,85099B,JUMBO BAG RED RETROSPOT,-1,2011-12-01 09:19:00,2.08,14389.0,United Kingdom
576222,22333,RETROSPOT PARTY BAG + STICKER SET,16,2011-11-14 13:02:00,1.65,12490.0,France
561224,85099F,JUMBO BAG STRAWBERRY,100,2011-07-26 09:55:00,1.79,13629.0,United Kingdom
566482,21115,ROSE CARAVAN DOORSTOP,2,2011-09-13 09:43:00,6.75,16609.0,United Kingdom
555150,22781,GUMBALL MAGAZINE RACK,1,2011-05-31 15:53:00,14.96,,United Kingdom
550834,22979,PANTRY WASHING UP BRUSH,1,2011-04-21 10:51:00,1.45,14730.0,United Kingdom
559900,84949,SILVER HANGING T-LIGHT HOLDER,96,2011-07-13 12:27:00,1.45,13089.0,United Kingdom
547910,22266,EASTER DECORATION HANGING BUNNY,6,2011-03-28 12:23:00,0.65,14159.0,United Kingdom
560538,21509,COWBOYS AND INDIANS BIRTHDAY CARD ,12,2011-07-19 12:19:00,0.42,16128.0,United Kingdom
541423,84251C,"GREETING CARD, TWO SISTERS.",1,2011-01-17 17:54:00,0.42,,United Kingdom
554113,22030,SWALLOWS GREETING CARD,12,2011-05-22 14:53:00,0.42,16700.0,United Kingdom
543748,21755,LOVE BUILDING BLOCK WORD,12,2011-02-11 13:54:00,5.95,12913.0,United Kingdom
581149,22928,YELLOW GIANT GARDEN THERMOMETER,2,2011-12-07 14:12:00,5.95,15471.0,United Kingdom
563216,21439,BASKET OF TOADSTOOLS,1,2011-08-14 13:14:00,1.25,17841.0,United Kingdom
549451,22423,REGENCY CAKESTAND 3 TIER,2,2011-04-08 14:14:00,12.75,16556.0,United Kingdom
548317,23232,WRAP VINTAGE PETALS  DESIGN,25,2011-03-30 12:43:00,0.42,18179.0,United Kingdom
569129,23346,SPACEBOY BEAKER,3,2011-09-30 13:40:00,1.25,15034.0,United Kingdom
556903,22379,RECYCLING BAG RETROSPOT ,1,2011-06-15 12:55:00,2.1,14527.0,United Kingdom
567878,23188,VINTAGE  2 METER FOLDING RULER,2,2011-09-22 14:42:00,1.65,16910.0,United Kingdom
553173,21781,MA CAMPAGNE CUTLERY BOX,2,2011-05-13 17:34:00,14.95,17400.0,United Kingdom
564733,22557,PLASTERS IN TIN VINTAGE PAISLEY ,5,2011-08-28 13:18:00,1.65,17841.0,United Kingdom
564371,20726,LUNCH BAG WOODLAND,10,2011-08-25 09:53:00,1.65,17705.0,United Kingdom
538497,20982,12 PENCILS TALL TUBE SKULLS,1,2010-12-12 12:44:00,0.85,14684.0,United Kingdom
563465,22185,SLATE TILE NATURAL HANGING,12,2011-08-16 14:55:00,1.65,16168.0,United Kingdom
571283,23198,PANTRY MAGNETIC  SHOPPING LIST,4,2011-10-16 13:51:00,1.45,16533.0,United Kingdom
577358,23376,PACK OF 12 VINTAGE CHRISTMAS TISSUE,2,2011-11-18 15:59:00,0.83,,United Kingdom
577252,21684,SMALL MEDINA STAMPED METAL BOWL ,3,2011-11-18 12:22:00,0.85,18034.0,United Kingdom
581256,47566,PARTY BUNTING,7,2011-12-08 11:21:00,10.79,,United Kingdom
573588,22196,SMALL HEART MEASURING SPOONS,12,2011-10-31 15:01:00,0.85,12588.0,Finland
564355,23146,TRIPLE HOOK ANTIQUE IVORY ROSE,4,2011-08-24 15:12:00,3.29,13507.0,United Kingdom
537428,22489,PACK OF 12 TRADITIONAL CRAYONS,12,2010-12-06 15:38:00,0.42,17320.0,United Kingdom
542585,20622,VIPPASSPORT COVER ,3,2011-01-28 15:29:00,2.1,17329.0,United Kingdom
538351,22139,RETROSPOT TEA SET CERAMIC 11 PC ,1,2010-12-10 15:17:00,11.02,,United Kingdom
563928,85099B,JUMBO BAG RED RETROSPOT,3,2011-08-21 15:17:00,2.08,17059.0,United Kingdom
551859,21232,STRAWBERRY CERAMIC TRINKET BOX,12,2011-05-04 15:37:00,1.25,14336.0,United Kingdom
568708,21581,SKULLS  DESIGN  COTTON TOTE BAG,6,2011-09-28 15:41:00,2.25,12393.0,Australia
575481,21877,HOME SWEET HOME MUG,3,2011-11-09 16:28:00,1.65,15679.0,United Kingdom
576255,23571,TRADITIONAL NAUGHTS & CROSSES,2,2011-11-14 14:09:00,1.65,15993.0,United Kingdom
552315,POST,POSTAGE,6,2011-05-08 16:10:00,18.0,12700.0,France
550278,22729,ALARM CLOCK BAKELIKE ORANGE,1,2011-04-15 13:15:00,8.29,,United Kingdom
581402,22308,TEA COSY BLUE STRIPE,2,2011-12-08 13:45:00,2.55,14653.0,United Kingdom
574099,21155,RED RETROSPOT PEG BAG,6,2011-11-03 10:05:00,2.55,12808.0,Portugal
573576,20728,LUNCH BAG CARS BLUE,2,2011-10-31 14:09:00,4.13,14096.0,United Kingdom
555545,23208,LUNCH BAG VINTAGE LEAF DESIGN,10,2011-06-05 13:08:00,1.65,17735.0,United Kingdom
564825,84946,ANTIQUE SILVER T-LIGHT GLASS,4,2011-08-30 12:26:00,2.46,,United Kingdom
580287,22470,HEART OF WICKER LARGE,1,2011-12-02 13:28:00,2.95,14594.0,United Kingdom
550512,21733,RED HANGING HEART T-LIGHT HOLDER,1,2011-04-18 16:31:00,2.95,18069.0,United Kingdom
553718,22817,CARD SUKI BIRTHDAY,1,2011-05-18 16:14:00,0.83,,United Kingdom
551991,44235,ASS COL CIRCLE MOBILE ,7,2011-05-05 15:29:00,0.42,14697.0,United Kingdom
571404,84029E,RED WOOLLY HOTTIE WHITE HEART.,8,2011-10-17 12:04:00,4.25,17520.0,United Kingdom
548739,85040A,S/4 PINK FLOWER CANDLES IN BOWL,1,2011-04-04 11:28:00,1.65,15493.0,United Kingdom
537666,22429,ENAMEL MEASURING JUG CREAM,1,2010-12-07 18:36:00,8.47,,United Kingdom
537135,22581,WOOD STOCKING CHRISTMAS SCANDISPOT,2,2010-12-05 12:35:00,0.85,17059.0,United Kingdom
573340,23497,CLASSIC CHROME BICYCLE BELL ,4,2011-10-30 11:55:00,1.45,14159.0,United Kingdom
581492,23074,EMBOSSED HEART TRINKET BOX,1,2011-12-09 10:03:00,4.13,,United Kingdom
549738,20674,GREEN POLKADOT BOWL,48,2011-04-12 09:28:00,1.25,,Hong Kong
564756,84971S,SMALL HEART FLOWERS HOOK ,1,2011-08-30 10:33:00,1.63,,United Kingdom
555565,21930,JUMBO STORAGE BAG SKULLS,10,2011-06-05 15:06:00,2.08,15298.0,United Kingdom
563756,22534,MAGIC DRAWING SLATE SPACEBOY ,24,2011-08-19 11:08:00,0.42,12418.0,Switzerland
564358,21473,SWEETHEART CREAM STEEL TABLE RECT,1,2011-08-24 16:00:00,19.95,17869.0,United Kingdom
549241,35961,FOLKART ZINC HEART CHRISTMAS DEC,4,2011-04-07 11:40:00,0.85,15719.0,United Kingdom
563933,23265,SET OF 3 WOODEN TREE DECORATIONS,1,2011-08-21 15:54:00,1.25,16536.0,United Kingdom
546215,35095A,BLUE VICTORIAN FABRIC OVAL BOX,6,2011-03-10 11:52:00,0.42,14713.0,United Kingdom
542729,47480,HANGING PHOTO CLIP ROPE LADDER,36,2011-01-31 15:17:00,1.65,15194.0,United Kingdom
560718,84378,SET OF 3 HEART COOKIE CUTTERS,12,2011-07-20 13:30:00,1.25,17677.0,United Kingdom
570498,23218,LAUREL STAR ANTIQUE GOLD,12,2011-10-11 09:10:00,1.25,16136.0,United Kingdom
571640,21070,VINTAGE BILLBOARD MUG ,48,2011-10-18 12:01:00,1.06,17203.0,United Kingdom
554699,20665,RED RETROSPOT PURSE ,6,2011-05-26 09:17:00,2.95,12613.0,Germany
547389,21609,SET 12 LAVENDER  BOTANICAL T-LIGHTS,2,2011-03-22 16:08:00,2.95,16721.0,United Kingdom
575892,23378,PACK OF 12 50'S CHRISTMAS TISSUES,12,2011-11-11 14:22:00,0.39,16332.0,United Kingdom
564136,82482,WOODEN PICTURE FRAME WHITE FINISH,12,2011-08-23 11:16:00,2.55,14404.0,United Kingdom
566757,85186C,BUNNY EGG GARLAND,2,2011-09-14 15:54:00,0.83,,United Kingdom
538071,22479,DAISY GARDEN MARKER,1,2010-12-09 14:09:00,2.51,,United Kingdom
541219,85174,S/4 CACTI CANDLES,3,2011-01-14 14:06:00,4.13,,United Kingdom
548492,20728,LUNCH BAG CARS BLUE,3,2011-03-31 13:14:00,1.65,17841.0,United Kingdom
558767,48138,DOORMAT UNION FLAG,2,2011-07-03 13:27:00,7.95,13833.0,United Kingdom
556280,21165,BEWARE OF THE CAT METAL SIGN ,4,2011-06-09 20:03:00,1.69,14584.0,United Kingdom
561817,23298,SPOTTY BUNTING,6,2011-07-29 15:51:00,4.95,12921.0,United Kingdom
546136,20752,BLUE POLKADOT WASHING UP GLOVES,1,2011-03-09 16:32:00,4.13,,United Kingdom
575176,23271,CHRISTMAS TABLE SILVER CANDLE SPIKE,7,2011-11-08 18:29:00,1.63,,United Kingdom
572653,22355,CHARLOTTE BAG SUKI DESIGN,7,2011-10-25 12:12:00,0.85,15861.0,United Kingdom
537023,22686,FRENCH BLUE METAL DOOR SIGN No,1,2010-12-03 16:02:00,1.25,16725.0,United Kingdom
540824,22556,PLASTERS IN TIN CIRCUS PARADE ,24,2011-01-11 13:31:00,1.65,12728.0,France
536865,21558,SKULL LUNCH BOX WITH CUTLERY ,3,2010-12-03 11:28:00,5.06,,United Kingdom
552508,21986,PACK OF 12 PINK POLKADOT TISSUES,1,2011-05-09 16:27:00,0.83,,United Kingdom
542192,22751,FELTCRAFT PRINCESS OLIVIA DOLL,2,2011-01-26 11:27:00,3.75,14049.0,United Kingdom
565186,22568,FELTCRAFT CUSHION OWL,1,2011-09-01 15:56:00,3.75,17220.0,United Kingdom
562922,22556,PLASTERS IN TIN CIRCUS PARADE ,12,2011-08-10 14:26:00,1.65,12594.0,Italy
557013,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,8,2011-06-16 12:05:00,2.08,15044.0,United Kingdom
560244,21902,"KEY FOB , FRONT  DOOR ",3,2011-07-17 12:14:00,0.65,16931.0,United Kingdom
576339,23300,GARDENERS KNEELING PAD CUP OF TEA ,12,2011-11-14 15:27:00,3.29,14096.0,United Kingdom
555581,22495,SET OF 2 ROUND TINS CAMEMBERT ,6,2011-06-06 08:04:00,2.95,13865.0,United Kingdom
560026,23032,DRAWER KNOB CRACKLE GLAZE IVORY,1,2011-07-14 13:11:00,1.65,16928.0,United Kingdom
536865,21116,OWL DOORSTOP,1,2010-12-03 11:28:00,8.47,,United Kingdom
568914,POST,POSTAGE,1,2011-09-29 13:53:00,1.36,,United Kingdom
551516,22437,SET OF 9 BLACK SKULL BALLOONS,5,2011-05-01 11:10:00,0.85,14800.0,United Kingdom
539607,21240,BLUE POLKADOT CUP,8,2010-12-20 14:10:00,0.85,12681.0,France
552333,22951,60 CAKE CASES DOLLY GIRL DESIGN,2,2011-05-09 10:38:00,0.55,15039.0,United Kingdom
568350,90201A,PURPLE ENAMEL FLOWER RING,18,2011-09-26 15:35:00,2.95,12612.0,Germany
578045,22100,SKULLS SQUARE TISSUE BOX,1,2011-11-22 14:43:00,0.39,17297.0,United Kingdom
564300,23010,CIRCUS PARADE BABY GIFT SET,1,2011-08-24 11:31:00,16.95,16723.0,United Kingdom
545895,21900,"KEY FOB , SHED",1,2011-03-07 17:14:00,1.63,,United Kingdom
576840,21429,RED GINGHAM ROSE JEWELLERY BOX,1,2011-11-16 15:23:00,4.13,,United Kingdom
556915,23200,JUMBO BAG PEARS,2,2011-06-15 13:35:00,2.08,15036.0,United Kingdom
569202,21992,VINTAGE PAISLEY STATIONERY SET,1,2011-09-30 17:22:00,2.46,,United Kingdom
575739,20712,JUMBO BAG WOODLAND ANIMALS,1,2011-11-11 09:05:00,4.13,,United Kingdom
548648,21430,SET/3 RED GINGHAM ROSE STORAGE BOX,4,2011-04-01 13:20:00,3.75,12949.0,United Kingdom
C555636,22676,FRENCH BLUE METAL DOOR SIGN 1,-10,2011-06-06 12:33:00,1.25,15073.0,United Kingdom
576923,22902,TOTE BAG I LOVE LONDON,50,2011-11-17 10:52:00,1.69,12753.0,Japan
559337,21094,SET/6 RED SPOTTY PAPER PLATES,5,2011-07-07 16:27:00,0.83,,United Kingdom
541815,22329,ROUND CONTAINER SET OF 5 RETROSPOT,2,2011-01-21 15:45:00,1.65,18037.0,United Kingdom
574308,82483,WOOD 2 DRAWER CABINET WHITE FINISH,2,2011-11-03 16:45:00,6.95,16409.0,United Kingdom
554514,20735,BLACK MINI TAPE MEASURE ,1,2011-05-24 15:58:00,0.83,,United Kingdom
C558716,22418,10 COLOUR SPACEBOY PEN,-10,2011-07-01 13:22:00,0.85,17888.0,United Kingdom
545079,22747,POPPY'S PLAYHOUSE BATHROOM,1,2011-02-28 10:30:00,2.1,18283.0,United Kingdom
552526,22570,FELTCRAFT CUSHION RABBIT,3,2011-05-09 16:42:00,3.75,17576.0,United Kingdom
558057,22384,LUNCH BAG PINK POLKADOT,20,2011-06-24 14:57:00,1.65,15665.0,United Kingdom
579471,22141,CHRISTMAS CRAFT TREE TOP ANGEL,4,2011-11-29 15:08:00,4.13,,United Kingdom
541213,21071,VINTAGE BILLBOARD DRINK ME MUG,6,2011-01-14 13:28:00,1.25,15033.0,United Kingdom
556304,23209,LUNCH BAG DOILEY PATTERN ,20,2011-06-10 10:29:00,1.65,12840.0,United Kingdom
579123,22574,HEART WOODEN CHRISTMAS DECORATION,60,2011-11-28 12:08:00,0.85,14217.0,United Kingdom
550817,21385,IVORY HANGING DECORATION  HEART,6,2011-04-20 17:00:00,0.85,17946.0,United Kingdom
581439,20733,GOLD MINI TAPE MEASURE ,4,2011-12-08 16:30:00,0.83,,United Kingdom
543533,21700,BIG DOUGHNUT FRIDGE MAGNETS,2,2011-02-09 13:00:00,8.29,,United Kingdom
571105,22531,MAGIC DRAWING SLATE CIRCUS PARADE  ,5,2011-10-13 16:01:00,0.42,17614.0,United Kingdom
579087,22582,PACK OF 6 SWEETIE GIFT BOXES,12,2011-11-28 10:35:00,2.55,13914.0,United Kingdom
581334,20969,RED FLORAL FELTCRAFT SHOULDER BAG,1,2011-12-08 12:07:00,3.75,17841.0,United Kingdom
572318,21977,PACK OF 60 PINK PAISLEY CAKE CASES,1,2011-10-23 16:19:00,0.55,15436.0,United Kingdom
571909,21355,TOAST ITS - I LOVE YOU ,1,2011-10-19 15:08:00,1.25,15006.0,United Kingdom
559338,22244,3 HOOK HANGER MAGIC GARDEN,2,2011-07-07 16:30:00,4.13,,United Kingdom
542514,22866,,1,2011-01-28 12:08:00,0.0,,United Kingdom
558770,22098,BOUDOIR SQUARE TISSUE BOX,1,2011-07-03 15:19:00,0.39,12748.0,United Kingdom
576617,23088,ZINC HEART FLOWER T-LIGHT HOLDER,1,2011-11-15 16:57:00,2.46,,United Kingdom
574471,84946,ANTIQUE SILVER T-LIGHT GLASS,12,2011-11-04 11:59:00,1.25,17677.0,United Kingdom
560445,22492,MINI PAINT SET VINTAGE ,216,2011-07-19 09:08:00,0.65,14156.0,EIRE
546498,72351A,SET/6 TURQUOISE BUTTERFLY T-LIGHTS,3,2011-03-14 11:44:00,2.1,15493.0,United Kingdom
573032,23333,IVORY WICKER HEART MEDIUM,2,2011-10-27 13:36:00,1.25,18211.0,United Kingdom
564758,22662,LUNCH BAG DOLLY GIRL DESIGN,1,2011-08-30 10:39:00,4.13,,United Kingdom
549525,22893,MINI CAKE STAND T-LIGHT HOLDER,4,2011-04-08 15:44:00,0.83,,United Kingdom
561933,22699,ROSES REGENCY TEACUP AND SAUCER ,6,2011-08-01 12:56:00,2.95,12949.0,United Kingdom
548969,22328,ROUND SNACK BOXES SET OF 4 FRUITS ,48,2011-04-05 11:01:00,2.55,14646.0,Netherlands
561804,84723,CHERRY BLOSSOM CANVAS ART PICTURE,6,2011-07-29 14:40:00,1.95,14191.0,United Kingdom
571824,22077,6 RIBBONS RUSTIC CHARM,24,2011-10-19 11:49:00,1.95,12472.0,Germany
572567,22805,BLUE DRAWER KNOB ACRYLIC EDWARDIAN,12,2011-10-25 10:27:00,1.25,12398.0,Switzerland
557640,21212,PACK OF 72 RETROSPOT CAKE CASES,11,2011-06-21 16:24:00,2.08,,United Kingdom
552234,22558,CLOTHES PEGS RETROSPOT PACK 24 ,1,2011-05-06 16:01:00,3.29,,United Kingdom
573904,21481,FAWN BLUE HOT WATER BOTTLE,4,2011-11-01 14:54:00,3.75,14505.0,United Kingdom
570022,22426,ENAMEL WASH BOWL CREAM,1,2011-10-07 10:21:00,3.75,14067.0,United Kingdom
557311,21242,RED RETROSPOT PLATE ,12,2011-06-19 15:36:00,1.69,15700.0,United Kingdom
557570,22029,SPACEBOY BIRTHDAY CARD,12,2011-06-21 10:48:00,0.42,15998.0,United Kingdom
547656,22722,SET OF 6 SPICE TINS PANTRY DESIGN,1,2011-03-24 12:53:00,3.95,13263.0,United Kingdom
574304,23583,LUNCH BAG PAISLEY PARK  ,1,2011-11-03 16:30:00,1.65,14428.0,United Kingdom
581125,22616,PACK OF 12 LONDON TISSUES ,1,2011-12-07 12:41:00,0.39,14087.0,United Kingdom
545661,22435,SET OF 9 HEART SHAPED BALLOONS,12,2011-03-04 14:41:00,1.25,15358.0,United Kingdom
553013,84978,HANGING HEART JAR T-LIGHT HOLDER,2,2011-05-12 18:19:00,2.46,,United Kingdom
571082,21901,"KEY FOB , BACK DOOR ",1,2011-10-13 15:25:00,1.63,,United Kingdom
541684,22079,RIBBON REEL HEARTS DESIGN ,25,2011-01-20 15:22:00,1.65,15498.0,United Kingdom
569000,22748,POPPY'S PLAYHOUSE KITCHEN,6,2011-09-29 17:36:00,2.1,17015.0,United Kingdom
554278,22554,PLASTERS IN TIN WOODLAND ANIMALS,2,2011-05-23 13:25:00,1.65,13831.0,United Kingdom
561694,21733,RED HANGING HEART T-LIGHT HOLDER,6,2011-07-29 09:57:00,2.95,16147.0,United Kingdom
559700,82552,WASHROOM METAL SIGN,96,2011-07-12 09:04:00,1.7,17450.0,United Kingdom
565122,23323,WHITE WICKER STAR ,2,2011-09-01 11:48:00,2.1,13069.0,United Kingdom
560568,84997B,CHILDRENS CUTLERY RETROSPOT RED ,4,2011-07-19 14:03:00,4.15,13895.0,United Kingdom
536559,22876,NUMBER TILE COTTAGE GARDEN 8,1,2010-12-01 14:54:00,1.95,17873.0,United Kingdom
542393,85039B,S/4 IVORY MINI ROSE CANDLE IN BOWL,1,2011-01-27 15:02:00,1.65,18125.0,United Kingdom
566603,90201A,PURPLE ENAMEL FLOWER RING,1,2011-09-13 16:12:00,2.9,,United Kingdom
553522,21933,PINK VINTAGE PAISLEY PICNIC BAG,1,2011-05-17 14:43:00,1.65,15005.0,United Kingdom
539437,22457,NATURAL SLATE HEART CHALKBOARD ,8,2010-12-17 14:54:00,5.91,,United Kingdom
560693,23240,SET OF 4 KNICK KNACK TINS DOILEY ,6,2011-07-20 12:01:00,4.15,13136.0,United Kingdom
544681,85186A,EASTER BUNNY GARLAND OF FLOWERS,1,2011-02-22 16:28:00,0.83,,United Kingdom
580730,90027D,GLASS BEAD HOOP EARRINGS AMETHYST,1,2011-12-05 17:28:00,3.32,,United Kingdom
553351,21385,IVORY HANGING DECORATION  HEART,6,2011-05-16 13:35:00,0.85,18118.0,United Kingdom
554794,23203,JUMBO BAG DOILEY PATTERNS,10,2011-05-26 12:41:00,2.08,12720.0,Germany
578344,22338,STAR DECORATION PAINTED ZINC ,5,2011-11-24 09:21:00,0.63,,United Kingdom
538524,21559,STRAWBERRY LUNCH BOX WITH CUTLERY,1,2010-12-13 09:35:00,5.06,,United Kingdom
577782,20978,36 PENCILS TUBE SKULLS,1,2011-11-21 16:17:00,1.25,16549.0,United Kingdom
537240,22155,STAR DECORATION RUSTIC,2,2010-12-06 10:08:00,0.85,,United Kingdom
544573,22991,GIRAFFE WOODEN RULER,144,2011-02-21 13:40:00,1.65,12621.0,Germany
561650,23320,GIANT 50'S CHRISTMAS CRACKER,12,2011-07-28 15:31:00,2.89,15329.0,United Kingdom
565418,22796,PHOTO FRAME 3 CLASSIC HANGING,2,2011-09-04 12:07:00,9.95,13576.0,United Kingdom
575176,22592,CARDHOLDER HOLLY WREATH METAL,1,2011-11-08 18:29:00,7.46,,United Kingdom
575875,23101,SILVER STARS TABLE DECORATION,2,2011-11-11 13:06:00,2.46,,United Kingdom
570420,21122,SET/10 PINK POLKADOT PARTY CANDLES,1,2011-10-10 13:33:00,1.25,17841.0,United Kingdom
551813,15056N,EDWARDIAN PARASOL NATURAL,3,2011-05-04 11:43:00,5.95,18065.0,United Kingdom
542543,22150,3 STRIPEY MICE FELTCRAFT,12,2011-01-28 14:42:00,1.95,13141.0,United Kingdom
562715,22620,4 TRADITIONAL SPINNING TOPS,1,2011-08-08 15:34:00,2.46,,United Kingdom
541269,22894,TABLECLOTH RED APPLES DESIGN ,2,2011-01-17 11:01:00,8.5,12626.0,Germany
559155,22398,MAGNETS PACK OF 4 SWALLOWS,12,2011-07-06 15:49:00,0.39,13418.0,United Kingdom
565450,22726,ALARM CLOCK BAKELIKE GREEN,4,2011-09-04 15:22:00,3.75,17722.0,United Kingdom
555096,23200,JUMBO BAG PEARS,10,2011-05-31 13:32:00,2.08,12682.0,France
576359,85099C,JUMBO  BAG BAROQUE BLACK WHITE,100,2011-11-14 16:59:00,1.79,14680.0,United Kingdom
547990,21277,FRENCH STYLE EMBOSSED HEART CABINET,1,2011-03-29 09:53:00,21.95,15589.0,United Kingdom
543590,82482,WOODEN PICTURE FRAME WHITE FINISH,2,2011-02-10 11:44:00,2.55,17377.0,United Kingdom
537179,22866,HAND WARMER SCOTTY DOG DESIGN,72,2010-12-05 13:29:00,2.1,13767.0,United Kingdom
561658,84559B,3D SHEET OF CAT STICKERS,1,2011-07-28 16:06:00,0.85,12743.0,Unspecified
578065,21167,WHITE SAGE INCENSE,10,2011-11-22 15:41:00,0.42,,United Kingdom
566757,46776A,WOVEN BUBBLE GUM CUSHION COVER,7,2011-09-14 15:54:00,4.13,,United Kingdom
564221,22470,HEART OF WICKER LARGE,1,2011-08-24 09:36:00,5.79,,United Kingdom
580115,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,1,2011-12-01 16:22:00,7.46,,United Kingdom
577476,POST,POSTAGE,3,2011-11-20 11:31:00,28.0,12540.0,Spain
C579347,23225,CHERUB HEART DECORATION SILVER ,-36,2011-11-29 11:47:00,0.83,17658.0,United Kingdom
543448,21329,DINOSAURS  WRITING SET ,1,2011-02-08 12:12:00,3.29,,United Kingdom
574074,22969,HOMEMADE JAM SCENTED CANDLES,3,2011-11-02 15:33:00,3.29,,United Kingdom
552229,22759,SET OF 3 NOTEBOOKS IN PARCEL,3,2011-05-06 15:40:00,3.29,,United Kingdom
576329,23517,EMBROIDERED RIBBON REEL REBECCA ,2,2011-11-14 15:22:00,5.79,,United Kingdom
559693,22318,FIVE HEART HANGING DECORATION,1,2011-07-11 16:21:00,5.79,,United Kingdom
563017,22328,ROUND SNACK BOXES SET OF 4 FRUITS ,6,2011-08-11 12:48:00,2.95,13198.0,United Kingdom
546869,37448,CERAMIC CAKE DESIGN SPOTTED MUG,12,2011-03-17 16:00:00,1.49,12352.0,Norway
559887,22675,FRENCH KITCHEN SIGN BLUE METAL,2,2011-07-13 11:44:00,1.25,13263.0,United Kingdom
558877,20972,PINK CREAM FELT CRAFT TRINKET BOX ,1,2011-07-04 13:50:00,1.25,17841.0,United Kingdom
557494,20712,JUMBO BAG WOODLAND ANIMALS,5,2011-06-20 15:19:00,4.13,,United Kingdom
539434,21826,EIGHT PIECE DINOSAUR SET,3,2010-12-17 14:41:00,2.51,,United Kingdom
571937,21243,PINK  POLKADOT PLATE ,8,2011-10-20 09:28:00,1.69,14911.0,EIRE
566717,23034,DRAWER KNOB CERAMIC BLACK,2,2011-09-14 12:14:00,1.45,17841.0,United Kingdom
545685,21592,RETROSPOT CIGAR BOX MATCHES ,1,2011-03-06 11:55:00,1.25,14499.0,United Kingdom
546528,22719,GUMBALL MONOCHROME COAT RACK,36,2011-03-14 13:04:00,1.06,15311.0,United Kingdom
575601,23308,SET OF 60 VINTAGE LEAF CAKE CASES ,1,2011-11-10 12:16:00,0.55,,United Kingdom
550138,22996,TRAVEL CARD WALLET VINTAGE TICKET,4,2011-04-14 14:02:00,0.42,12841.0,United Kingdom
571441,21984,PACK OF 12 PINK PAISLEY TISSUES ,2,2011-10-17 13:31:00,0.83,14096.0,United Kingdom
576618,23434,3 RAFFIA RIBBONS 50'S CHRISTMAS ,8,2011-11-15 17:00:00,0.83,,United Kingdom
